M, N, Num_Traitors, Channel_Length, Attenuation, Abort_Count, Correct_Count, Incorrect_Count
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,0,1
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,1,0,1
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,1,0,1
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,1,0,1
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,0,2
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,1,0,1
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,0,2
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,0,1
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,0,1
1,5,2,10000,2e-05,1,0,1
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,0,1
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,0,1
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,1,0,1
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,0,1
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,0,0,2
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,0,2
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,0,0,2
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,1,0,1
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,0,1
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,0,2,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,1,0,1
1,5,2,10000,2e-05,1,1,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,10000,2e-05,2,0,0
1,5,2,100000,2e-05,1,1,0
1,5,2,100000,2e-05,1,1,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,1,0,1
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,1,1,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,1,1,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,1,1,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,1,0,1
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,1,1,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,1,1,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,1,1,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,0,1,1
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,1,1,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,1,1,0
1,5,2,100000,2e-05,1,1,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,0,0,2
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,1,1,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,1,1,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,1,1,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,0,2
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,1,1,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,1,1,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,1,1,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,1,1,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,1,1,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,1,1,0
1,5,2,100000,2e-05,1,1,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,1,1,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,1,1,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,1,1,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,1,1,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,0,2
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,2,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,1,1,0
1,5,2,100000,2e-05,2,0,0
1,5,2,100000,2e-05,0,0,2
1,5,2,100000,2e-05,1,1,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,2,0,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,1,1,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,1,1,0
10,5,2,0.1,2e-05,1,1,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,1,1,0
10,5,2,0.1,2e-05,1,1,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,1,1,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,1,1,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,1,1,0
10,5,2,0.1,2e-05,1,1,0
10,5,2,0.1,2e-05,1,1,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,1,1,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,1,1,0
10,5,2,0.1,2e-05,1,1,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,1,1,0
10,5,2,0.1,2e-05,1,1,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,2,0,0
10,5,2,0.1,2e-05,1,1,0
10,5,2,0.1,2e-05,0,2,0
10,5,2,0.1,2e-05,1,1,0
10,5,2,0.1,2e-05,2,0,0
